company,date,sentiment,positive_score,negative_score,neutral_score,prev_positive_score,sentiment_delta,stock_pct_change
MSFT,2019-01-30,positive,0.5366817052092623,0.0861013114781064,0.3772170092253124,0.4772422791403882,0.05943942606887409,3.3417585029247805
MSFT,2019-04-24,positive,0.4740078003310105,0.1194936440271489,0.4064985710908385,0.5366817052092623,-0.06267390487825181,-0.3427715073338188
MSFT,2019-07-18,positive,0.4658100889886127,0.1613533093648798,0.3728365810478435,0.4740078003310105,-0.008197711342397773,0.11008570370595633
MSFT,2019-10-23,positive,0.5383425764739513,0.0680109321256168,0.3936464948346838,0.4658100889886127,0.07253248748533864,0.6379924220064211
MSFT,2020-01-29,positive,0.5026620299322531,0.1093579885200597,0.3879799636779353,0.5383425764739513,-0.03568054654169828,1.559246995650791
MSFT,2020-04-29,neutral,0.4289540403522551,0.1192017240449786,0.4518442489206791,0.5026620299322531,-0.07370798957999797,4.487365747947854
MSFT,2020-07-22,positive,0.5037365177025398,0.1203944736108597,0.3758690106785959,0.4289540403522551,0.0747824773502847,1.4371363583824763
MU,2016-06-30,positive,0.4512324588994185,0.2930554212381442,0.2557121178756157,0.3546261051669717,0.0966063537324468,4.321450173813012
MU,2016-10-04,negative,0.2674491190506766,0.3821852492789427,0.35036564230298,0.4512324588994185,-0.1837833398487419,0.39479791535405623
MU,2016-12-21,positive,0.4180572854975859,0.2054499226932724,0.3764928102493286,0.2674491190506766,0.15060816644690933,-0.338971750333744
MU,2017-03-23,positive,0.5995505936443806,0.0490203610554869,0.3514290498569608,0.4180572854975859,0.18149330814679465,1.5733086264363099
MU,2017-06-29,positive,0.7126729199662805,0.0172317315882537,0.2700953696621582,0.5995505936443806,0.11312232632189989,-2.3883364379128977
MU,2017-09-26,positive,0.6035531042143703,0.0316995661414694,0.364747328334488,0.7126729199662805,-0.10911981575191021,-1.9787635801074632
MU,2017-12-19,positive,0.5233067038934678,0.0507850196154322,0.4259082793723792,0.6035531042143703,-0.08024640032090247,0.6176921536416616
MU,2018-03-22,positive,0.5369228163113197,0.0973688759841024,0.3657083005954822,0.5233067038934678,0.013616112417851878,-3.520555252719393
MU,2018-09-20,positive,0.6969573436414495,0.0737122895250863,0.2293303574928466,0.5369228163113197,0.1600345273301298,2.219274766835398
MU,2018-12-18,positive,0.5022616752733787,0.3537632015844186,0.1439751305927833,0.6969573436414495,-0.19469566836807073,0.678842132059102
MU,2019-03-20,positive,0.520257894990637,0.2642002137487425,0.215541901286034,0.5022616752733787,0.01799621971725829,-0.5944935013999795
MU,2019-06-25,positive,0.5698557541541317,0.2663820133106235,0.163762222537223,0.520257894990637,0.049597859163494684,-1.5366131462386918
MU,2019-09-26,positive,0.5364521157203449,0.2833593651497115,0.1801885066346989,0.5698557541541317,-0.0334036384337868,-1.7586406468170699
MU,2019-12-18,positive,0.4151520205972095,0.2807952152151201,0.3040527542018228,0.5364521157203449,-0.12130009512313539,0.07545967859121466
MU,2020-03-25,positive,0.5168887804213324,0.2817102947860564,0.2014009145725714,0.4151520205972095,0.10173675982412284,-1.7795188911737536
MU,2020-06-29,positive,0.3755062286638551,0.3247029361728992,0.2997908335593011,0.5168887804213324,-0.14138255175747727,1.3611025496100781
NVDA,2016-05-12,neutral,0.3069201941705412,0.0176528086885809,0.6754270066610641,0.3612541537731886,-0.054333959602647364,-1.3588747737850744
NVDA,2016-08-11,neutral,0.2291905442657678,0.0229257134639698,0.7478837474532749,0.3069201941705412,-0.07772964990477343,2.033816548779916
NVDA,2016-11-10,neutral,0.3046157968540986,0.020348016379608,0.6750361935959922,0.2291905442657678,0.07542525258833083,-3.1303439024078887
NVDA,2017-02-09,neutral,0.2648914964760051,0.043596516308539,0.6915119980626246,0.3046157968540986,-0.03972430037809355,-1.880154061018035
NVDA,2017-05-09,neutral,0.325329658739707,0.0479782452697263,0.6266921005923959,0.2648914964760051,0.06043816226370191,0.1654214918134212
NVDA,2017-08-10,neutral,0.4157479932117793,0.0439709265612893,0.5402810899540782,0.325329658739707,0.09041833447207231,-4.282164952380995
NVDA,2017-11-09,neutral,0.3389772298849291,0.0246836596892939,0.6363391159102321,0.4157479932117793,-0.07677076332685018,-1.8359116382468301
NVDA,2018-02-08,neutral,0.348977780693935,0.0407134519062108,0.6103087607771158,0.3389772298849291,0.01000055080900586,-4.930078039545078
NVDA,2018-05-10,neutral,0.4111998414413796,0.0510078618406421,0.5377922909748223,0.348977780693935,0.06222206074744463,1.7006826074789323
NVDA,2018-08-16,neutral,0.3968564997262814,0.0133334333898828,0.5898100711843547,0.4111998414413796,-0.014343341715098212,-0.6329990753394039
NVDA,2018-11-15,neutral,0.3547101740259677,0.0217280524084344,0.6235617692582309,0.3968564997262814,-0.04214632570031368,2.6370580941074
NVDA,2019-02-14,neutral,0.3457502485252917,0.2603088654577732,0.3939409102039302,0.3547101740259677,-0.008959925500676036,1.0792743872139183
NVDA,2019-05-16,neutral,0.1652814679066924,0.1802961665808278,0.6544223548296619,0.3457502485252917,-0.18046878061859928,0.3822716417874463
NVDA,2019-08-15,neutral,0.3477269872365629,0.0751668547334916,0.5771061591804028,0.1652814679066924,0.18244551932987052,-0.8662720978258595
NVDA,2019-11-14,neutral,0.2826843997463584,0.114820280810818,0.6024953105952591,0.3477269872365629,-0.06504258749020453,0.584942635033347
NVDA,2020-02-13,neutral,0.3897715348969487,0.1260315359515302,0.4841969222487772,0.2826843997463584,0.10708713515059032,-0.6457527306664452
NVDA,2020-05-21,neutral,0.3033338680065104,0.0484725179350269,0.6481936148234776,0.3897715348969487,-0.0864376668904383,-2.171096134636107
NVDA,2020-08-19,neutral,0.2588893469861325,0.1844106239321477,0.5567000267260215,0.3033338680065104,-0.044444521020377936,-0.9970815923392327
